username,tier,final_score,gnn_proba,sna_score,pagerank,betweenness_cent,eigenvector_cent,closeness_cent,degree,degree_cent,Jumlah_Komentar,Total_Like,community,label_final,n_criteria
indomaret 24 jam,Tier 3 - Regular User,0.03308763573110198,0.0001289337,0.0825256887718826,0.0007383297995963059,7.236847546501914e-05,1.5752028065273782e-06,0.23522245654787377,33,0.03353658536585366,1,0,3,0,1
x4ngee🕊️,Tier 3 - Regular User,0.032998416060224474,0.015970297,0.058540593482591954,0.0005250898476353923,0.0006451132670024564,0.0010917356447440552,0.3530991729217518,22,0.022357723577235776,1,0,1,0,1
kitekle_,Tier 3 - Regular User,0.03294593213044878,0.017855067,0.055582228254359864,0.00037325769249815257,0.00028120321894978864,0.0016413442621455079,0.36747752608692885,16,0.016260162601626018,3,0,4,0,1
fkhri,Tier 3 - Regular User,0.032900642602587134,0.0033723596,0.0771930668243999,0.0006242567570362949,7.857148764773506e-05,0.003805858667041398,0.360006751678564,33,0.03353658536585366,1,1,1,0,1
ba,Tier 3 - Regular User,0.03262473630715011,0.0108314175,0.06531471356274184,0.0005975084789999483,0.000922181144497101,6.359762591233567e-05,0.30862795186649666,20,0.020325203252032523,1,0,1,0,1
budi_24,Tier 3 - Regular User,0.032510888082611634,8.138743e-05,0.0811551390601282,0.0005531840442999233,0.0007939855593876385,0.007757216315684783,0.3509863880426389,33,0.03353658536585366,1,0,0,0,1
zouheir.yaz_ze,Tier 3 - Regular User,0.03248570311917968,0.0019455662,0.0782959084518032,0.0006921524685776898,0.00040939880405925115,0.00024869752732351817,0.3257679977875794,30,0.030487804878048783,1,0,4,0,1
fitrii💅🏻,Tier 3 - Regular User,0.032212705466856034,0.023254488,0.045650031240556305,0.0005208412530804224,0.0001612783167506141,1.2866984536424264e-07,0.23960622967220227,7,0.007113821138211383,1,0,3,0,1
satriaaa,Tier 3 - Regular User,0.032062384609698485,0.00096103566,0.0787144079108424,0.0006832745793406575,0.0012416362719069713,1.0441138235233985e-06,0.2576984079148864,24,0.024390243902439025,1,0,3,0,1
yhahaha,Tier 3 - Regular User,0.031576319572645485,7.094142e-05,0.07883438679640359,0.0005365020073158429,8.063915837530705e-05,0.00839984482278795,0.3705241222368797,38,0.03861788617886179,1,1,2,0,1
@leopurnomo,Tier 3 - Regular User,0.0313754803731076,0.0025048999,0.07468135101882917,0.0006414890581513783,0.002026317313020536,2.1312096681302164e-05,0.3033411769961268,16,0.016260162601626018,1,0,4,0,1
penjahat mu,Tier 3 - Regular User,0.031200953471128362,0.015101503,0.05535012970359181,0.0004112281546176022,0.0015672944114995574,0.0032459586842505882,0.35389803982881457,22,0.022357723577235776,1,0,0,0,1
fanzz++,Tier 3 - Regular User,0.03102494504884227,0.00044873566,0.07688925912660469,0.0005245317403699562,0.0018671066669974938,0.004541179999160663,0.3833895431478825,31,0.03150406504065041,1,0,4,0,1
ateng in here,Tier 3 - Regular User,0.031018478743140145,0.00095814344,0.07610898160693358,0.0006832745977182269,0.0007970870654789965,1.0441138579471127e-06,0.2576984079148864,24,0.024390243902439025,1,0,3,0,1
srylee,Tier 3 - Regular User,0.030875594949259247,0.005111944,0.06952107101190558,0.00044427325956870016,0.00041560181624196706,0.00946243180964283,0.35794721648589484,32,0.032520325203252036,1,1,2,0,1
official store🛒🛍️,Tier 3 - Regular User,0.030868112515719345,0.03387267,0.026361270425994225,0.0003433176990763464,0.00019849638984690963,7.476641087550368e-06,0.29366007560263335,8,0.008130081300813009,1,0,1,0,1
adipati rujak belink,Tier 3 - Regular User,0.0308551387350864,0.003282376,0.07221428257223386,0.0005339566003998912,0.0014928582653069662,0.0032444332304442385,0.34825142917477414,29,0.02947154471544716,1,0,2,0,1
kmu gpp zaa?,Tier 3 - Regular User,0.03075156435828579,0.00047172222,0.07617132751019479,0.0007055671376117612,2.4812048730863704e-05,4.9153399227270256e-05,0.3016835749360387,28,0.02845528455284553,1,1,4,0,1
dafz second trifth19,Tier 3 - Regular User,0.030678878093345182,0.0008830737,0.07537258459423225,0.0006272159276992623,0.00019849638984690963,1.9315620107255844e-06,0.2717248412350945,24,0.024390243902439025,2,0,3,0,1
nick!!!,Tier 3 - Regular User,0.0305058651015767,0.0010484544,0.07469198110481935,0.0006160417854360644,3.1015060913579635e-05,0.0028964920749138413,0.34928827749386543,34,0.034552845528455285,1,0,1,0,1
nycxstore,Tier 3 - Regular User,0.030140744046093727,0.00021633705,0.07502735451566944,0.000527688467418934,0.000756767486291343,1.5006258324359947e-06,0.27386565556638937,21,0.021341463414634148,3,0,3,0,1
anak ayam.,Tier 3 - Regular User,0.030044428742932595,0.0023794046,0.0715419649367092,0.00046449995011383727,3.308273164115161e-05,0.010217429859869448,0.3463238382383824,33,0.03353658536585366,1,0,0,0,1
anjanikusuma,Tier 3 - Regular User,0.029979835200060284,0.0062281657,0.06560733933218786,0.00046662008330055656,1.2406024365431852e-05,0.0071445748491917455,0.3504621365295057,33,0.03353658536585366,1,0,0,0,1
pasarrumah.id,Tier 3 - Regular User,0.02947830305947984,0.018050643,0.04661979362254651,0.0004807256406284384,0.0,1.4091999863770484e-06,0.2609948836557331,20,0.020325203252032523,1,0,3,0,1
lekngasu,Tier 3 - Regular User,0.029263495682668922,4.6733592e-05,0.07308863881568699,0.0006326231266906466,0.0009697375712312564,0.0008534301531579878,0.34517749232291883,24,0.024390243902439025,1,0,1,0,1
pitawidiono,Tier 3 - Regular User,0.02917085062239258,0.004724146,0.06584090728992444,0.0006335219800240063,2.0676707275719754e-06,1.6461022012315304e-06,0.2586928339652746,24,0.024390243902439025,1,0,3,0,1
ynnnz,Tier 3 - Regular User,0.02909954250148343,0.002579289,0.06887992254483592,0.0006407435852329758,0.00023364679221563321,0.0001907430547522102,0.32896516005117993,25,0.025406504065040653,1,0,4,0,1
slowhand,Tier 3 - Regular User,0.028979501052717238,0.004296621,0.06600382113585837,0.0005484057699728778,0.0017761291549843268,0.0009347183030314184,0.34530448919279483,19,0.019308943089430895,1,0,1,0,1
🅰️★,Tier 3 - Regular User,0.028977077937604786,0.020939328,0.04103370131671876,0.00021634907303466096,2.0676707275719754e-06,0.0017144435210507093,0.31621886847237746,7,0.007113821138211383,4,0,2,0,1
👾🤖🤖,Tier 3 - Regular User,0.028797643659529255,0.010042371,0.05693055207348656,0.0004465086100658469,0.0020904151055752673,0.00038074301877038554,0.30432477354929194,4,0.0040650406504065045,2,0,21,0,1
👻,Tier 3 - Regular User,0.028522678321618075,0.0012744828,0.06939497155584266,0.000618117994511221,0.0005686094500822932,0.0004994023088142415,0.33246107035990663,26,0.026422764227642278,1,1,1,0,1
angga.f,Tier 3 - Regular User,0.028197558448339988,0.00027136202,0.07008685307674387,0.0005818853947675779,0.0016210538504164288,0.0005472197256651686,0.35296637894923516,23,0.0233739837398374,1,0,4,0,1
nabati,Tier 3 - Regular User,0.02700386667276662,0.0032730557,0.06260008273243262,0.0004873921771462106,5.375943891687136e-05,0.005310988294409657,0.3533650608531688,29,0.02947154471544716,1,0,2,0,1
lianaa,Tier 3 - Regular User,0.026659511974367243,0.009605877,0.05223996358529414,0.0005173902911815695,0.0,1.8923866652820678e-06,0.270005063758923,23,0.0233739837398374,1,1,3,0,1
nopallanakbaik,Tier 3 - Regular User,0.02626338026132491,0.00049488834,0.06491611809458259,0.000584698196857918,0.0021276331786715627,2.3718251973165944e-05,0.30275406504065044,8,0.008130081300813009,1,0,1,1,2
shenaseviana,Tier 3 - Regular User,0.02625805262572878,0.002088867,0.06251183122172488,0.0006345961170068994,0.00025845884094649694,4.481252362024514e-07,0.23254152666650552,14,0.014227642276422765,1,0,3,0,1
someone,Tier 3 - Regular User,0.02620214412740951,0.00017224278,0.06524699613862456,0.0005942639324062946,0.0019849638984690966,6.863353428944003e-05,0.30852649626101786,8,0.008130081300813009,1,0,4,0,1
balbol,Tier 3 - Regular User,0.026086012777466444,0.0033823268,0.06014154162389255,0.0004305055575944854,0.0014845875823966783,0.0012110117320202566,0.3700858050575774,18,0.01829268292682927,2,0,4,0,1
zainvick_,Tier 3 - Regular User,0.02607348191500021,3.5716723e-05,0.06513012970151516,0.0005739310542388584,0.00018815803620904977,0.0017443374249995246,0.3605599698909014,27,0.027439024390243906,1,0,1,0,1
ig: nan_sgaa,Tier 3 - Regular User,0.025338955342425258,0.00014089976,0.06313603870397257,0.0004896347737499518,0.001335715290011496,0.0028968796569651613,0.3605599698909014,24,0.024390243902439025,1,0,1,0,1
zi yan,Tier 3 - Regular User,0.02508907658915256,0.0028737548,0.05841205911550756,0.0006073211438931254,0.000928384156679817,3.2275227444526727e-07,0.25379599827637,4,0.0040650406504065045,1,0,3,0,1
nitalifa,Tier 3 - Regular User,0.024673604402915456,0.00023937556,0.06132494766495859,0.000499772070469522,0.00034943635295966384,0.0035777871378309496,0.37037790119416586,27,0.027439024390243906,1,0,0,0,1
adi er,Tier 3 - Regular User,0.024614205633612787,5.8924044e-05,0.061447128015576676,0.0005209187896074723,0.00048383495025184226,0.002783374628015964,0.360006751678564,24,0.024390243902439025,1,0,21,0,1
ristiani14,Tier 3 - Regular User,0.024307366290611036,0.0029149335,0.056396015436660514,0.0005041544985839396,0.0009511285346831087,0.0010448247864225854,0.34863952512110563,19,0.019308943089430895,1,0,1,0,1
fz,Tier 3 - Regular User,0.02407710238814698,0.01324916,0.04031901442185904,0.00045077059323251093,8.270682910287902e-06,6.896878569831906e-07,0.2657993774075379,14,0.014227642276422765,1,1,3,0,1
🎮,Tier 3 - Regular User,0.02294935988638623,0.00049058476,0.05663752253235035,0.00038699617332263936,3.515040236872358e-05,0.008589012366388652,0.3256549623962583,27,0.027439024390243906,1,0,2,0,1
bilzzzz  youre,Tier 3 - Regular User,0.022737172211213755,0.00018647949,0.05656321128520828,0.00041472114701301645,0.0016417305576921484,0.003691732918556953,0.37646915428239724,21,0.021341463414634148,1,0,1,0,1
sri wahyuningsih,Tier 3 - Regular User,0.022546033222603363,0.0023404541,0.052854401784489705,0.00040770885807497756,7.236847546501914e-05,0.00537187746395477,0.3405433968164065,27,0.027439024390243906,1,0,0,0,1
wirr tzy,Tier 3 - Regular User,0.022538453638040405,0.010329917,0.04085125825239564,0.0004050571477027544,0.0009345871688625329,0.0001314793268303142,0.3316387284897584,14,0.014227642276422765,1,0,4,0,1
𝑛𝑜𝑒𝑟𝑒𝑎𝑙_𝑎𝑧🍃,Tier 3 - Regular User,0.021982297178282525,0.00041317212,0.05433598473416439,0.0005727382466919438,0.00013026325583703446,2.341180791365538e-05,0.2976649545277565,13,0.013211382113821139,1,0,1,0,1
iqqq⚡⚡,Tier 3 - Regular User,0.021936103813034295,0.000104129685,0.054684065004341066,0.000445749358803139,8.684217055802297e-05,0.005588122580059706,0.3272446309714143,21,0.021341463414634148,1,1,21,0,1
sam🍎🍎,Tier 3 - Regular User,0.021796871766169606,0.0059662075,0.04554286796530023,0.0004985631439730698,0.00014266928020246632,1.9720719568929697e-05,0.295975276450967,12,0.012195121951219513,1,0,4,0,1
rofikkk !!,Tier 3 - Regular User,0.02117909873148512,0.0011638236,0.05120201132986908,0.0004300514123316283,0.0004921056331621302,0.0009082668591718835,0.36125388823172294,13,0.013211382113821139,2,1,1,0,1
𝕄 𝕒 𝕤  𝕋𝕒𝕜𝕪𝕦𝕟,Tier 3 - Regular User,0.02113658622809573,0.0011633273,0.05109647469289784,0.0005038391031237325,0.0009056397786765252,1.5675304131397338e-05,0.2921972607802043,13,0.013211382113821139,1,0,1,0,1
tito cans,Tier 3 - Regular User,0.02112355356325471,0.0023558897,0.04927504937483652,0.00029939578700722115,0.00019642871911933766,0.003171001386649839,0.3503313182627907,15,0.015243902439024392,3,1,0,0,1
rndra,Tier 3 - Regular User,0.021050305715052668,0.0039279526,0.04673383525628195,0.0004013951799942052,0.0003928574382386753,0.003431617459335677,0.36139299253985996,20,0.020325203252032523,1,0,1,0,1
mas eng69,Tier 3 - Regular User,0.021002371913090265,0.00038230376,0.05193247412834994,0.0004292528014441002,0.0005272560355308537,0.003825012150263614,0.34851006373041826,21,0.021341463414634148,1,0,2,0,1
mswti_,Tier 3 - Regular User,0.02072751407906148,0.006648364,0.041846238948025624,0.00037805305820684076,0.00030808293840822433,0.00018522628144338927,0.33615243611247003,11,0.011178861788617888,2,0,4,0,1
@t4pzy`,Tier 3 - Regular User,0.020715875877646242,0.009832605,0.0370407822789193,0.00036602574598787224,0.00014060160947489432,0.0017884471186947431,0.33736074824802886,18,0.01829268292682927,1,0,0,0,1
👀,Tier 3 - Regular User,0.02022593039033259,0.0002371674,0.050209074867686124,0.0004897938327911426,0.00037631607241809953,0.0006875074824017889,0.3414105498821449,18,0.01829268292682927,1,0,1,0,1
hafiz oji,Tier 3 - Regular User,0.019998410353688767,0.0001764562,0.04973134157107039,0.0004840501407315299,0.0019849638984690966,8.541822966665155e-06,0.2854433094969636,2,0.0020325203252032522,1,0,4,0,1
𝘽𝙚𝙣𝙣𝙣!,Tier 3 - Regular User,0.01987719994839629,7.582446e-05,0.049579263183864505,0.0004903306728610444,0.0014577078629382427,0.00013533015207398084,0.30197477529794603,6,0.006097560975609756,1,1,4,0,1
xxtipoo🀄⚡,Tier 3 - Regular User,0.019576747022337797,8.80379e-05,0.04880981069866173,0.00040564935999116633,0.0004714289258864104,0.0009008294549185203,0.3513806071231809,14,0.014227642276422765,2,0,4,0,1
eno mountainer,Tier 3 - Regular User,0.019482518857668638,0.00046976598,0.04800164815235771,0.0004645397580416325,1.6541365820575803e-05,0.0018316561706883572,0.3168594198602351,19,0.019308943089430895,1,0,2,0,1
reval soso,Tier 3 - Regular User,0.019313936873685697,0.00052300317,0.04750033737479741,0.00046936850394820484,1.0338353637859878e-05,0.0010678391711823163,0.33222569969062526,20,0.020325203252032523,1,0,1,0,1
igoyyy,Tier 3 - Regular User,0.01900037243992859,0.0020432451,0.04443606317585393,0.00042136423512300665,0.0020056406057448162,9.304820602359754e-05,0.31515701867898466,5,0.005081300813008131,1,0,4,0,1
gatau |✌😜,Tier 3 - Regular User,0.018947456092136706,0.00017222963,0.04711029576828768,0.00045360464726722086,0.00035977470659752375,0.0017378004468742879,0.35190761215823635,16,0.016260162601626018,1,0,4,0,1
rara,Tier 3 - Regular User,0.01871797201641193,1.5673757e-05,0.046771419405173896,0.0005007000875931957,8.684217055802297e-05,0.0001845699563836997,0.3145233249416945,14,0.014227642276422765,1,0,1,0,1
wh0,Tier 3 - Regular User,0.018692448960038088,0.000101936246,0.0465782180235039,0.0004400201802934996,0.00040319579187653523,0.0016134323800530914,0.3474778236305132,18,0.01829268292682927,1,1,21,0,1
r2kyy🐬,Tier 3 - Regular User,0.01840238660693565,0.0021108035,0.04283976109298937,0.00047824517543718764,0.00015507530456789815,2.4877036971705898e-05,0.3034392504448808,11,0.011178861788617888,1,3,4,0,1
topexx11,Tier 3 - Regular User,0.018245697949680298,0.0013567479,0.043579122858687265,0.00037095070448772384,8.063915837530705e-05,0.0011430091119738967,0.3274729942868166,15,0.015243902439024392,2,0,2,0,1
arsitek_gen_z,Tier 3 - Regular User,0.018228492058015893,3.868696e-06,0.04556542710102108,0.000443409003531996,0.000419737157697111,0.0016100356080371958,0.34505058883309425,15,0.015243902439024392,1,0,1,0,1
tito🤠,Tier 3 - Regular User,0.01768535539308776,0.0003589095,0.043675024189840275,0.0005038376108251098,0.00040319579187653523,4.964416266212501e-06,0.2568521077246897,4,0.0040650406504065045,1,0,21,0,1
jncktell,Tier 3 - Regular User,0.017610085490819154,0.00022443391,0.0436885628443749,0.00024286920827429424,0.00013853393874732235,0.0011381100367535823,0.34190805159417714,7,0.007113821138211383,4,3,0,0,1
irfan k.,Tier 3 - Regular User,0.017564323337646733,0.0010589759,0.04232234441533352,0.0004359991995856764,0.0007174817424674755,4.415972641150399e-06,0.2928354451251221,13,0.013211382113821139,1,0,3,0,1
wtf.prilz,Tier 3 - Regular User,0.017528165621012167,0.00037504727,0.04325784312160615,0.0003473325838216177,7.030080473744716e-05,0.005470115606054681,0.33340589755808747,21,0.021341463414634148,1,0,2,0,1
oftaxl,Tier 3 - Regular User,0.01751961068826349,0.000296249,0.04335465321185983,0.0003808877307823733,0.00022537610930534532,0.0007835392557519222,0.3424070053360147,12,0.012195121951219513,2,0,0,0,1
danzz💤,Tier 3 - Regular User,0.01731322545473229,0.00277093,0.03912666848415387,0.0004081312646747754,0.0012984972169152007,7.78963891110946e-06,0.2953233485292688,6,0.006097560975609756,1,0,4,0,1
ig : d4agonz🥷🇦🇱,Tier 3 - Regular User,0.01721171391585579,0.0014669878,0.04082880310406251,0.0003142293671275626,0.0020614677153892595,0.00036701531444907094,0.2877184554340945,2,0.0020325203252032522,2,0,3,0,1
rrizal,Tier 3 - Regular User,0.017108262868037936,0.0009266015,0.04138075485219835,0.0004326889138531178,0.0,1.544826894432574e-08,0.21378988647517458,2,0.0020325203252032522,2,0,3,0,1
rizky030313,Tier 3 - Regular User,0.017031246823685273,0.0047736545,0.03541763529520954,0.0003526022789688359,0.001759587789163751,0.00018281046757212963,0.31771753609546927,5,0.005081300813008131,1,1,21,0,1
